,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
43,3GYlZ7tbxLOxe6ewMNVTkw,0.83,0.412,0.236,0.00653,0.147,0.74735,0.0,0.0379,0.70107,0.119
44,69c48S8phNtQZuM8ksaObz,0.0799,0.629,0.755,0.0,0.141,0.9216166666666666,0.0,0.206,0.55008,0.78
45,7wtMcCrzuRDzaqp7QVyc0w,0.388,0.893,0.789,0.0,0.292,0.9527,1.0,0.0459,0.47991500000000004,0.785
46,7n7lAjhdmq60Y49MqhY7ej,0.069,0.624,0.882,2.92e-06,0.513,0.9212833333333333,1.0,0.0548,0.8296250000000001,0.418
47,18mdHJIozzktPJ93oXk39A,0.00836,0.684,0.813,0.0392,0.0634,0.9239666666666666,1.0,0.0442,0.61519,0.79
48,1DMLc4avhS9tZZqI8VVtr5,0.012,0.67,0.735,0.000935,0.129,0.8991833333333333,1.0,0.0353,0.604815,0.444
49,4JmXokIIxfoS3XdhkHUBDw,0.0834,0.53,0.767,3.06e-05,0.0791,0.91755,0.0,0.0406,0.8301999999999999,0.578
50,59Bpb4X8kW3W6AesikWFoi,0.196,0.577,0.771,0.0596,0.196,0.9013333333333333,1.0,0.0263,0.50005,0.632
51,1izfiChi4WU4EVXhhRtbcR,0.000393,0.579,0.92,0.00274,0.0864,0.91735,1.0,0.0694,0.395075,0.437
52,1XS9ZXy3Z17ptOVRO3i02e,0.00746,0.585,0.684,0.00946,0.0851,0.89955,1.0,0.0395,0.67987,0.455
53,3FJWujo6lhrjtS3w8rR78F,0.00858,0.492,0.872,0.0,0.317,0.9546,1.0,0.0425,0.47497999999999996,0.498
54,0kdMzZ1w3x4PE8gHfkhvgW,0.0453,0.681,0.857,0.0,0.384,0.9306666666666666,0.0,0.0305,0.67971,0.695
55,6kNOYOpdMy0w67fC4XPc0q,7.54e-05,0.479,0.938,0.000153,0.117,0.9490333333333333,1.0,0.0376,0.70028,0.431
56,10jugZSxm3weVkTSSO8LFR,0.00371,0.468,0.959,0.000249,0.139,0.9449666666666666,1.0,0.0666,0.79974,0.527
57,63WuQOXohQIxOxIFA2K7bR,0.00164,0.636,0.876,0.0,0.117,0.9431166666666667,1.0,0.0555,0.604915,0.799
58,6lKlCsBcsiPky4LP0DRmQd,0.0395,0.436,0.631,0.00646,0.053,0.8789833333333333,0.0,0.0524,0.63912,0.41
59,5DObWDHfwHE2mIdZGgRnzE,0.00603,0.696,0.9,0.00198,0.111,0.9363666666666667,0.0,0.0438,0.599925,0.722
60,1f8G4jvkONnLMxJMx7V2Ck,0.00104,0.481,0.917,3.95e-06,0.398,0.9439,1.0,0.0385,0.543735,0.377
61,5hfu9r4JcERCBwimhrPIUN,0.0449,0.582,0.563,0.000174,0.262,0.8928666666666667,1.0,0.0237,0.47522,0.713
62,1c30r2e9SgkvjikuJBR7ms,0.00771,0.595,0.771,0.000185,0.334,0.8916666666666666,0.0,0.0437,0.7947299999999999,0.489
63,4Yzy5bGrMOlLpYcOtWxGIM,0.00376,0.628,0.787,0.0272,0.0872,0.891,1.0,0.0328,0.689905,0.611
64,45iaKryj5SvdzinlHHrDlL,0.104,0.384,0.623,0.207,0.127,0.8663,0.0,0.0282,0.385335,0.458
65,3CrDdihSYMmQxSRUuLsPdY,0.0117,0.57,0.865,0.0,0.182,0.9618166666666667,1.0,0.048,0.79983,0.752
66,4bBmkUUotaleotNdgSwsen,0.000336,0.552,0.818,0.000112,0.0906,0.9243833333333333,0.0,0.027,0.52491,0.7
67,3EzNhsh3hCy559XDI44f4g,0.00112,0.53,0.904,0.0,0.0822,0.9340833333333334,1.0,0.0423,0.47484499999999996,0.654
68,4R0lJ8go7EFcqHYEJln0xz,0.00671,0.743,0.809,0.0,0.123,0.9116,1.0,0.0285,0.58516,0.845
69,19oBJOOS9fHtN8TRDBX6Os,0.00284,0.581,0.681,0.00116,0.288,0.9051333333333333,0.0,0.0349,0.719775,0.506
70,7mV6f3PA5tV74Q7vkGi0zB,0.0163,0.589,0.878,0.0,0.204,0.9331333333333334,1.0,0.0713,0.659745,0.426
71,0ZrHaA9ei55Km65yBodElf,0.341,0.568,0.734,2.2e-05,0.567,0.9083833333333333,1.0,0.0548,0.614565,0.458
72,5Lkhf0rFPpKy3GaSimofXv,0.0441,0.458,0.624,0.0,0.103,0.8913166666666666,1.0,0.0382,0.37461500000000003,0.288
73,2mZhWoguUqZTivAnSmlBUE,0.0346,0.678,0.696,0.0,0.374,0.9273166666666667,1.0,0.0336,0.412445,0.421
74,21szgNA72iLwvBxHQLgwBh,0.0669,0.444,0.669,0.0,0.124,0.8878833333333334,0.0,0.125,0.917205,0.44
75,3XYmIJugK3ad2gBVBFXyjW,0.00617,0.564,0.907,6.4e-06,0.335,0.9286166666666666,0.0,0.188,0.45000999999999997,0.591
76,6Shhq1xBZyafFLUvU8ghrH,0.00304,0.364,0.882,0.0,0.0982,0.919,1.0,0.475,0.86677,0.436
77,2yS6CimlH5ZIU61HsCtLxg,0.0805,0.29,0.863,0.0,0.0988,0.9449166666666666,1.0,0.0804,0.97014,0.17
78,7jxszj5PkDm69WQGda2S21,0.000283,0.538,0.769,6.14e-06,0.371,0.90965,1.0,0.0379,0.59497,0.34
79,6jQALCbfH7gYSN46Ns839Q,0.0633,0.717,0.837,6.72e-05,0.0703,0.9093,0.0,0.0697,0.55919,0.732
80,4IqBIufFMOV1sSYhzIPDoj,0.000647,0.491,0.672,1.44e-05,0.0906,0.8754166666666667,1.0,0.0329,0.606065,0.371
81,2W3ZpQg9i6lE6kmHbcdu9N,0.00343,0.741,0.913,0.103,0.325,0.9443333333333334,0.0,0.0465,0.60006,0.643
82,1iXtTFvDXtL4sr5GOc2tXx,0.0185,0.477,0.93,0.0,0.202,0.9608833333333333,1.0,0.051,0.75036,0.779
83,7fR3tnzsPKVNZTx4Ms871S,8.43e-05,0.407,0.897,0.000266,0.33,0.9234166666666667,1.0,0.127,0.8594700000000001,0.422
84,0QQHnDejdUQbpnOhPgyYmE,0.00286,0.408,0.937,0.0129,0.356,0.8967,1.0,0.0878,0.627965,0.29
85,2KBYPTSTHjYYOPACrFTkPy,0.0159,0.513,0.974,0.0,0.0712,0.98145,0.0,0.508,0.978835,0.503
86,7IRe1bo7Zm0q5Fn9MlNMZM,0.118,0.503,0.795,0.0,0.103,0.91075,0.0,0.0856,0.720025,0.414
87,3dWy0VondkohX7GE6aOI3c,0.0042,0.482,0.693,0.0,0.0418,0.94205,1.0,0.0592,0.915495,0.443
88,1cmIa5VRsl9vOZl6zNRlHf,0.00666,0.561,0.788,1.7e-05,0.108,0.9082833333333333,1.0,0.0475,0.375015,0.616
89,6Anf5eqLfGEKoGy0iaKAOb,0.0336,0.621,0.877,0.0,0.368,0.9446833333333333,1.0,0.0565,0.64979,0.785
90,7J2SaxOOWpKsXgCjlQQ7o0,0.0666,0.757,0.737,6.87e-05,0.0941,0.9329666666666667,1.0,0.0441,0.55005,0.863
91,02u8fWfWsiT2oML2jTICzs,0.00302,0.654,0.566,0.00814,0.226,0.8668833333333333,1.0,0.0269,0.5243099999999999,0.52
92,6XkhuBBmnX7bKcW3ErAy0g,0.000378,0.341,0.597,0.0493,0.464,0.90245,0.0,0.0339,0.7748900000000001,0.112
93,2Yxa0oCeD9icx1JTTaJ7bp,0.0121,0.576,0.799,0.172,0.297,0.902,1.0,0.0321,0.6349199999999999,0.8
94,2pqoh1jUQoppztoQRRGyKK,0.104,0.693,0.84,0.0115,0.145,0.9296333333333333,1.0,0.0563,0.590195,0.91
95,7uDPHQ8ZRfeqwmYGDGYAio,0.0204,0.754,0.554,0.0,0.0645,0.914,1.0,0.0337,0.555255,0.471
96,4CDLJLXueLWgcPsCSSF9fS,0.00339,0.645,0.726,5.28e-06,0.142,0.8870166666666667,1.0,0.0345,0.47501,0.59
97,7ucHXmOqOCw0tohI4vmOZT,0.000341,0.565,0.788,0.00162,0.15,0.9100833333333334,1.0,0.0317,0.504775,0.533
98,6rBrGzyNGJt6Z4NMzW1nMA,3.01e-05,0.335,0.936,0.39,0.33,0.9308,1.0,0.0696,0.974565,0.758
99,2TdpWim6jts6tKEUAYdyo3,0.0327,0.705,0.927,0.0,0.0705,0.9549833333333333,1.0,0.0776,0.79989,0.945
