,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
43,3XJYJVFiiC785DuFqVdhbQ,0.476,0.546,0.18,0.894,0.114,0.64465,0.0,0.0304,0.544195,0.245
44,6sJlchLIX2krydtTBxsXUU,0.995,0.153,0.0145,0.978,0.0806,0.5185,1.0,0.0435,0.69329,0.0335
45,33Y2YALzXqMQtBVSDcHOof,0.9,0.351,0.242,0.915,0.0984,0.6663333333333333,0.0,0.0412,0.292935,0.034
46,0aPrTlWUf2nmDkC9gcP5kZ,0.937,0.223,0.0138,0.916,0.13,0.45261666666666656,0.0,0.0294,0.32008499999999995,0.0357
47,2rRrV0syrGGaVbVDHXESs3,0.549,0.173,0.656,0.885,0.158,0.8666,0.0,0.0511,0.36604,0.0723
48,3an5DoMqoNpJEQwfA48A4c,0.897,0.136,0.0108,0.813,0.147,0.4007666666666666,1.0,0.0343,0.44264499999999996,0.0312
49,477naywDON3t1iAF4COlOV,0.942,0.109,0.00822,0.885,0.129,0.52625,1.0,0.0529,0.378145,0.0321
50,0jV5pkyZByn7pV12Rzbtuu,0.99,0.294,2.03e-05,0.131,0.0817,0.4599,1.0,0.0927,0.34576500000000004,0.812
51,5IExVHUiRccCWyJ4imu9qD,0.971,0.142,0.042,0.913,0.052,0.5593166666666667,0.0,0.0432,0.7058199999999999,0.0427
52,7L91TzFocp9ridztsLLAsH,0.848,0.204,0.331,0.955,0.148,0.7374166666666666,0.0,0.0385,0.43316000000000004,0.0503
53,70FfytITXJOz0s2xY3rOzz,0.863,0.0746,0.156,0.919,0.105,0.5998833333333333,0.0,0.0393,0.40247,0.0463
54,7JcGySsJWYeAxESN63zowD,0.832,0.156,0.0945,0.902,0.0974,0.6269,1.0,0.0435,0.328435,0.0657
55,3sLgMuBTIEp761Zi7bl5im,0.981,0.115,0.0015,0.947,0.0945,0.3745166666666666,1.0,0.0471,0.33675,0.0344
56,3PZpaI1cvrnVJsWVFH05Dr,0.769,0.259,0.15,0.777,0.291,0.6243666666666667,0.0,0.0332,0.537275,0.0398
57,16CMp2RKshLATGZnpjPPgB,0.99,0.142,0.245,0.919,0.112,0.65455,1.0,0.0397,0.334955,0.135
58,1TpfK6G0X5muasT0eQsipa,0.468,0.211,0.108,0.852,0.321,0.7114333333333334,0.0,0.042,0.395125,0.0444
59,2Paw6rRs12mZ6AfIhuP9Un,0.845,0.0888,0.584,0.941,0.19,0.8063666666666667,1.0,0.0463,0.43057,0.143
60,2Ax0k7jE4DmGO1q1WJxhAO,0.877,0.0792,0.0339,0.836,0.0903,0.5824833333333334,1.0,0.0481,0.8718899999999999,0.0231
61,4LrfsgQ5AGouvH3PlxW2PC,0.827,0.165,0.146,0.887,0.109,0.64405,1.0,0.0362,0.67254,0.0577
62,6a06vmzIppjBTTdVrx8t5D,0.957,0.286,0.0922,0.912,0.109,0.56365,1.0,0.0344,0.42700000000000005,0.0621
63,4hBHEKTKdpGtP1AzsjNR8l,0.976,0.134,0.0424,0.929,0.0581,0.6283333333333333,1.0,0.0448,0.354955,0.0321
64,4IJCUAfJub0AmmN15YJwmQ,0.963,0.141,0.149,0.913,0.0953,0.5298499999999999,1.0,0.0337,0.41206000000000004,0.0376
65,3AmZCKbonOoIjcIxf5xpEJ,0.663,0.155,0.367,0.89,0.0973,0.7446833333333334,0.0,0.0362,0.41017000000000003,0.0635
66,2IB1P4oT2EHRFJA5O7eRnC,0.987,0.0644,0.0463,0.781,0.111,0.50485,1.0,0.044,0.372855,0.0289
67,7hhB3DTBQSHLvfO9RvyZxf,0.974,0.156,0.0293,0.802,0.0993,0.5107166666666667,1.0,0.0448,0.37226,0.0373
68,7uLFKKT99gXzjLhsOoDKwg,0.875,0.139,0.0895,0.856,0.0638,0.5287666666666666,0.0,0.043,0.710955,0.033
69,7x1ct7s9fVqkIWwbah9NO1,0.972,0.0657,0.0608,0.963,0.107,0.5221833333333333,0.0,0.0422,0.33353,0.0699
70,4R8lTXhSoaNPtbda76jSWh,0.991,0.338,0.0925,0.918,0.116,0.7240833333333334,0.0,0.0438,0.39668,0.0395
71,7feFMZxaNV6km5QZAXYyv0,0.848,0.141,0.116,0.872,0.107,0.5213666666666666,0.0,0.041,0.51247,0.125
72,363mTP8zzRAr36wlbcdHRP,0.994,0.245,0.0862,0.784,0.092,0.49493333333333334,1.0,0.0422,0.349475,0.039
73,2XBXn7yluQZ6bFReesUjrt,0.991,0.285,0.00426,0.914,0.0764,0.4898166666666667,1.0,0.0397,0.607435,0.0896
74,1F7vUCER63VfNzvZKTi2pn,0.948,0.14,0.031,0.92,0.11,0.5332166666666667,1.0,0.0457,0.70038,0.0351
75,2NdOUAfOeIBFiSthmCK2GP,0.938,0.42,0.259,0.908,0.103,0.7377,0.0,0.0462,0.5998,0.0525
76,1iVAwCYuzG82TcremyxhCf,0.981,0.114,0.0861,0.968,0.119,0.4891,1.0,0.0486,0.404915,0.0972
77,3HNd6shi5OkaFn0PftmnaP,0.825,0.483,0.381,0.223,0.0856,0.7359833333333333,0.0,0.0309,0.600115,0.0789
78,1yC5ZxdbyrwZrcPaBPtm4Y,0.984,0.111,0.0174,0.965,0.0976,0.5203833333333333,1.0,0.0496,0.33408,0.0336
79,5EhvDAos2Ppf82XN5EV60u,0.934,0.191,0.0773,0.865,0.0778,0.5983666666666667,1.0,0.0389,0.9002800000000001,0.0382
80,0beY6Xl0qbQX3t9kOXOI8r,0.996,0.214,0.00412,0.977,0.108,0.4057833333333334,0.0,0.0453,0.35296999999999995,0.0314
81,4eMOIEdYGXThAxGb7SdNZd,0.798,0.143,0.197,0.621,0.128,0.5680333333333334,0.0,0.0391,0.43219499999999994,0.0455
82,5ninNGGy8iR9tv3USENLKb,0.985,0.161,0.00079,0.893,0.107,0.29551666666666665,1.0,0.0551,0.337695,0.0368
83,3guEVTjNJHoR5D7GJRZMs5,0.752,0.0885,0.175,0.934,0.111,0.6882166666666667,1.0,0.0316,0.35098999999999997,0.0766
84,74DxOVwXdBdn1rrfK8SFCU,0.969,0.189,0.0601,0.934,0.0975,0.5551666666666666,1.0,0.0424,0.705565,0.0347
85,2dUStnVW2074l0kDgyaOXi,0.953,0.0781,0.163,0.914,0.0866,0.6346,0.0,0.0364,0.34817,0.0377
86,6lgDvkxcWNnCefaT2qeJPf,0.925,0.136,0.00215,0.817,0.095,0.43961666666666666,0.0,0.0455,0.33874499999999996,0.0343
87,4K4kedXFAuW6gn8iwgGFTw,0.909,0.219,0.0304,0.938,0.149,0.41333333333333333,0.0,0.0375,0.65122,0.114
88,3PGYnbU4HJDUw01PrME2pz,0.826,0.417,0.111,0.94,0.111,0.47514999999999996,0.0,0.0409,0.74047,0.555
89,2Ef5Vgw0ShuKGoNfO6Nrof,0.995,0.207,0.00769,0.966,0.321,0.4525,0.0,0.0431,0.61357,0.0456
90,5snT0KvkN7Ty0oiVyxZMfE,0.933,0.34,0.26,0.845,0.675,0.6828333333333333,1.0,0.0352,0.740415,0.0372
91,2fJygKixDmVgmsYAjn9aNq,0.882,0.181,0.382,0.88,0.375,0.7711833333333333,1.0,0.0548,0.573135,0.0362
92,7h1Vds2ETEav7wNP0xtSDg,0.589,0.139,0.271,0.907,0.203,0.5907666666666667,0.0,0.0624,0.363015,0.0521
93,0XLH43dcYq2pOe7COx8gPT,0.981,0.351,0.0225,0.828,0.082,0.49324999999999997,0.0,0.0423,0.4045,0.0994
94,0RcYcNvHFFLkMb9F0Dku5c,0.985,0.141,0.289,0.901,0.091,0.6051166666666666,1.0,0.045,0.50845,0.0724
95,4e64RbgVywOCPpXv5vswj2,0.656,0.167,0.116,0.667,0.112,0.5576,0.0,0.0469,0.440715,0.0668
96,6Qyy9fqDBBZyl90snerjl0,0.893,0.0862,0.222,0.795,0.11,0.6516500000000001,1.0,0.0441,1.014915,0.109
97,5URyPQ8YrT1Ne2vKP2pqO5,0.949,0.214,0.158,0.925,0.112,0.6806666666666666,1.0,0.0431,0.35718000000000005,0.0365
98,3TBO0QhrrrOiAZIzRlTUfQ,0.975,0.552,0.362,0.945,0.0883,0.6178,1.0,0.0557,0.5483100000000001,0.428
99,07C2MiIIwVUEqcnwXpHO67,0.685,0.501,0.365,0.942,0.129,0.7364833333333334,0.0,0.107,0.62033,0.158
