,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
0,3HyR1j49TY5ACP2lseF1jx,0.0843,0.674,0.625,0.0015,0.11,0.8401166666666666,1.0,0.0514,0.60002,0.208
1,7MIhUdNJtaOnDmC5nBC1fb,0.0112,0.687,0.818,0.0,0.248,0.92965,1.0,0.0778,0.62976,0.886
2,7grzdNt3eQRiBC70GksRp1,0.0752,0.621,0.756,1.17e-06,0.65,0.9062833333333333,1.0,0.114,0.620195,0.265
3,6gdDu39yYqPcaTgCwYEW8i,0.0125,0.683,0.887,0.446,0.318,0.9176,0.0,0.0497,0.660035,0.551
4,3IUiA6msgyFl3f8kzbdgQP,0.0185,0.663,0.827,0.00104,0.265,0.94775,0.0,0.0372,0.524925,0.395
5,251aCFbFK1f4Jkil96E5g1,0.0367,0.488,0.715,0.0,0.122,0.9224,1.0,0.0562,0.7298950000000001,0.397
6,5lfWrciYtohtIMVDVZd0Rf,0.276,0.81,0.733,6.73e-06,0.288,0.8943666666666666,1.0,0.0444,0.629875,0.9
7,3rb0tMq42WfggucPm0HHkA,0.118,0.607,0.767,0.0,0.122,0.89885,0.0,0.0474,0.61999,0.662
8,013PVeWEFQio3XHFH9rIC6,0.0113,0.869,0.838,0.269,0.0583,0.92475,0.0,0.0663,0.61009,0.717
9,31B7wLv4yvtjDoTTmbnxeE,0.00984,0.665,0.727,0.394,0.172,0.86545,0.0,0.0391,0.66961,0.397
10,40SBS57su9xLiE1WqkXOVr,0.0166,0.578,0.912,0.00362,0.273,0.9345166666666667,1.0,0.114,0.63935,0.68
11,6txvQu0zUbiqG24A8XMLnK,0.00124,0.609,0.94,0.269,0.15,0.8983833333333333,1.0,0.0617,0.640005,0.238
12,3Z7CaxQkqbIs1rewKi6v4W,0.00445,0.748,0.841,1.33e-06,0.0413,0.9153333333333333,1.0,0.177,0.615225,0.717
13,4zN21mbAuaD0WqtmaTZZeP,0.0127,0.847,0.69,6e-05,0.0526,0.8687166666666667,0.0,0.0493,0.62502,0.692
14,2hLczPN5CH5qhc6J4WBJHs,0.0055,0.728,0.95,0.00386,0.33,0.9297333333333333,0.0,0.0977,0.620015,0.812
15,2KukL7UlQ8TdvpaA7bY3ZJ,0.0575,0.687,0.887,2.21e-06,0.27,0.916,0.0,0.0826,0.574705,0.853
16,587xXusqiMW9gSXkNK8Zxf,0.0113,0.677,0.732,0.227,0.0978,0.9162,0.0,0.031,0.63009,0.242
17,0liLrRUJW0oTNwsZh8kPBx,0.00209,0.717,0.797,6.11e-06,0.105,0.9001833333333333,0.0,0.0353,0.65007,0.838
18,2YDOjCfkGciEXxSutB6LJR,0.00596,0.771,0.883,0.00607,0.135,0.9126166666666666,0.0,0.0584,0.6350399999999999,0.895
19,28JBD8p18xNuOfyV7Cotdn,0.114,0.499,0.671,0.0169,0.148,0.8871,0.0,0.0561,0.62497,0.0557
20,3WBRfkOozHEsG0hbrBzwlm,0.0191,0.55,0.648,0.0,0.0999,0.8909666666666667,1.0,0.0309,0.784785,0.323
21,3kcKlOkQQEPVwxwljbGJ5p,0.184,0.623,0.727,2.02e-05,0.309,0.9071666666666667,0.0,0.0562,0.629875,0.4
22,5wk4ccb7pQYrFgxfkeuZOQ,0.073,0.738,0.651,0.0,0.121,0.8748166666666667,0.0,0.289,0.615005,0.289
23,4Ko0kuCmsJW0HMKkQM7Xw8,0.00155,0.678,0.807,0.00284,0.292,0.9005833333333333,1.0,0.0383,0.63012,0.271
24,61rELAKbEKXdidjxXviWd0,0.0279,0.377,0.951,0.253,0.129,0.9330833333333334,0.0,0.0482,0.6696550000000001,0.298
25,0Qb8vbig4Wky0RKhOWh2Ze,0.0838,0.839,0.613,0.0,0.239,0.9036333333333333,1.0,0.0677,0.68998,0.735
26,404b6bC4GIxPsNssJmfC1f,0.0424,0.729,0.973,0.205,0.333,0.9539833333333333,1.0,0.0759,0.6247849999999999,0.687
27,1RF02Cf80mTaeNXG2P2boR,0.0165,0.621,0.785,5.92e-06,0.0512,0.9250166666666667,1.0,0.11,0.6198,0.779
28,5Q4MxA344M8VyFieIC4YTk,0.00629,0.788,0.96,0.00673,0.0878,0.9219333333333333,1.0,0.0499,0.61995,0.8
29,11SEKnYpFCFRXnUap3Cso2,0.112,0.705,0.524,0.26,0.109,0.8370666666666666,0.0,0.032,0.599935,0.219
30,5WliMybG9GxcxbYGF5S5tr,0.0298,0.26,0.781,1.14e-06,0.0697,0.93115,1.0,0.0621,0.870595,0.142
31,6GnIaawrUwU0Agm7BM1wFu,0.0332,0.798,0.718,0.571,0.0945,0.8854333333333333,1.0,0.057,0.5600849999999999,0.561
32,1eGW1YBT17a5G1hKPWrpW7,0.265,0.621,0.575,0.0,0.0932,0.89595,1.0,0.0564,0.589435,0.343
33,5MnmuLgPmsAFkmG5n85cna,0.0729,0.624,0.966,4.84e-06,0.181,0.9474166666666667,0.0,0.041,0.6249199999999999,0.758
34,1GL7vwDnPqCnJ2xGNxNLwG,0.00444,0.643,0.714,2.85e-06,0.146,0.9082666666666667,0.0,0.0486,0.600135,0.205
35,1kwHrBWAlucOE57lWugotk,0.0818,0.677,0.804,1.92e-05,0.158,0.91105,0.0,0.0677,0.6105550000000001,0.41
36,1lXyxleB814ehGUXzsWNXu,0.1,0.579,0.761,0.00176,0.279,0.90755,1.0,0.0509,0.6308250000000001,0.287
37,5ADJ5bKQxtLI8z1XWeQuRD,0.11,0.819,0.811,0.134,0.0552,0.8762833333333333,0.0,0.0427,0.55991,0.308
38,4iGjLLvo4Pax82YX3jE3Q1,0.0664,0.786,0.733,0.0,0.0564,0.9286166666666666,0.0,0.0337,0.619865,0.81
39,3nEHrvNNtgLv9rneTAYVr4,0.0124,0.665,0.738,0.00598,0.0923,0.90115,0.0,0.0379,0.625185,0.0389
40,4xbXuRfZ2ZLktw5QEdGYnX,0.0246,0.609,0.801,0.00255,0.37,0.8586166666666667,0.0,0.0694,0.61479,0.202
41,15223sfwoQj4IAJL8GSnfO,0.00083,0.777,0.869,0.000653,0.375,0.9140166666666667,0.0,0.0945,0.620035,0.681
42,4WIaDYUIlXsHi4yMF596aI,0.0531,0.8,0.771,0.0,0.229,0.8893666666666666,0.0,0.123,0.594955,0.886
43,7fYRg3CEbk6rNCuzNzMT06,0.158,0.824,0.697,4.11e-05,0.077,0.91885,0.0,0.0473,0.49994,0.757
44,0DfQV2Ri0l83o7Nbzm45vQ,0.0588,0.672,0.881,0.0,0.406,0.9476333333333333,0.0,0.0447,0.61006,0.68
45,4ljGFqApJVMvkkhnVezg4K,0.000429,0.593,0.857,0.143,0.192,0.8818666666666667,1.0,0.046,0.619965,0.313
46,30afVBIbhnWYMU757iEleJ,0.414,0.414,0.68,8.13e-05,0.0948,0.9445333333333333,1.0,0.0454,0.37101500000000004,0.51
47,5kyJ6sznnWACqHbw65p34Q,0.397,0.706,0.77,1.84e-05,0.209,0.8962666666666667,0.0,0.0653,0.585375,0.967
48,2LFLXzQe95ViTXZeq1WRdx,0.0177,0.904,0.825,0.00665,0.124,0.9054166666666666,1.0,0.123,0.61524,0.602
49,4Jxqo3meY7nbbnqa7cQY7p,0.0125,0.797,0.913,0.0675,0.36,0.9129666666666667,0.0,0.137,0.620135,0.504
50,6JjSoJ2laV4ZbKNb9nybvh,0.0308,0.758,0.944,0.103,0.0438,0.9183166666666667,0.0,0.0623,0.6301100000000001,0.826
51,0erkfOrhEHd40xipSC8vqi,0.00194,0.68,0.934,0.845,0.652,0.9211166666666667,1.0,0.0603,0.6499299999999999,0.327
52,7hWt5I5sEA54Za6KKzislx,0.011,0.664,0.939,0.0142,0.167,0.9216833333333333,0.0,0.0354,0.609895,0.285
53,7fZBQnc0zXwVybgCIrQQil,0.0582,0.845,0.797,5.57e-06,0.167,0.9169333333333334,1.0,0.139,0.609925,0.422
54,5h2ED2Bw6lKWZDOuQTTSDG,0.00172,0.73,0.849,0.82,0.159,0.8850166666666667,1.0,0.0378,0.62995,0.688
55,10oKSzRcwbZsog2uq2gb4b,0.179,0.66,0.799,0.000364,0.701,0.8844333333333333,0.0,0.0719,0.6304,0.148
56,5RLMXp4oKQGyeovfoqP7kI,0.458,0.519,0.61,0.151,0.191,0.8198666666666666,1.0,0.0608,0.599595,0.184
57,2sjwKudWZUa5Dyf7Fo842f,0.0149,0.634,0.85,0.000606,0.102,0.8994,0.0,0.0446,0.624765,0.302
58,4qtdkdTY1t3RmlmSbWykzR,0.177,0.636,0.936,0.0,0.0879,0.9558333333333333,0.0,0.0729,0.62017,0.415
59,3FcKnF4nEwGxlwdAmRIogh,3.8e-05,0.607,0.914,0.162,0.165,0.9163333333333333,0.0,0.0547,0.6401600000000001,0.781
60,5WflSPLMwrHGN45N4L8sT0,0.00556,0.768,0.809,0.533,0.105,0.8478666666666667,0.0,0.042,0.650185,0.668
61,13DNuiQyuTDcAw6Y8thZFM,0.0501,0.873,0.627,0.00465,0.153,0.8822666666666666,1.0,0.0572,0.615155,0.504
62,2YUVIkvZ2tPEZYTepX6oT9,0.000671,0.796,0.894,0.859,0.0685,0.9686166666666667,1.0,0.0502,0.635045,0.619
63,2SDG2dYcoW5ksPGsiFGt7V,0.0285,0.879,0.769,0.00171,0.116,0.9401666666666667,1.0,0.0859,0.600115,0.751
64,1bgKMxPQU7JIZEhNsM1vFs,0.0245,0.739,0.586,0.000252,0.308,0.91535,0.0,0.0472,0.62013,0.444
65,2LxdNADWier3MKTei8FbOY,0.0577,0.686,0.892,7.11e-06,0.0838,0.9469,0.0,0.0498,0.63015,0.752
