,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
43,0uZRJmWi1TH3wrAN7hAbyF,0.0594,0.551,0.794,2.01e-05,0.231,0.9000833333333333,1.0,0.0341,0.8290649999999999,0.587
44,2h5a6t9JFasqH5WJFPbmGL,0.411,0.525,0.878,0.0,0.291,0.8553833333333334,1.0,0.0404,0.881245,0.963
45,3z7aMSuKqrPQluiJro3Gqt,0.117,0.693,0.705,0.000609,0.0626,0.88745,1.0,0.0254,0.6270450000000001,0.912
46,2g0BAZVaLlK8GeTVzF6hQ6,0.273,0.612,0.804,0.0,0.311,0.87875,1.0,0.0543,0.403855,0.841
47,3y4LxiYMgDl4RethdzpmNe,0.173,0.529,0.496,0.0,0.251,0.8498833333333333,1.0,0.029,0.6842950000000001,0.278
48,0PsBdKWnOQGMo9smobflvy,0.307,0.544,0.648,0.0,0.0843,0.8591,1.0,0.0549,0.82742,0.866
49,7uLQTOxQ3nwwoHuxwt2AHJ,0.218,0.627,0.697,0.0,0.0733,0.8898333333333334,1.0,0.0266,0.7704300000000001,0.933
50,0wFQnci5YCcwbKAWNBzqiA,0.37,0.449,0.434,0.0,0.113,0.8223833333333334,1.0,0.0282,0.72332,0.259
51,2n0iU69BBUBxPrB1wRe3J3,0.537,0.777,0.535,7.3e-05,0.101,0.8017666666666666,1.0,0.0422,0.599675,0.963
52,28RV5zuHGITT0rvh4NJM6W,0.403,0.493,0.297,0.0,0.145,0.7527,0.0,0.0487,0.45136499999999996,0.436
53,7FtuKCaePFfKqGetBYHxS1,0.143,0.664,0.793,1.4e-06,0.128,0.8690166666666667,1.0,0.0453,0.6261249999999999,0.824
54,3Vfj2JGXayXgc0c9J4gJ8m,0.00746,0.621,0.802,0.00279,0.0677,0.88805,1.0,0.0315,0.70806,0.81
55,1nmEMLHer90ymlVHXOEBT7,0.0882,0.706,0.647,3.53e-06,0.121,0.8371666666666666,1.0,0.0279,0.5528150000000001,0.744
56,5EYWGM3Ns3iYew8ws0FatB,0.175,0.398,0.804,0.0,0.181,0.90735,1.0,0.0451,0.93376,0.709
57,0Kwu1D6HJc8KCLjTGCB22w,0.393,0.603,0.738,2.31e-06,0.27,0.9144833333333333,1.0,0.026,0.5346150000000001,0.493
58,7GswRwV5zQcMsys9niOQ87,0.405,0.836,0.829,3.82e-06,0.117,0.91235,0.0,0.0503,0.60048,0.91
59,4TxIFLRMUxNh4n9h4RLsaE,0.272,0.371,0.452,0.0,0.2,0.8710166666666667,1.0,0.0275,0.8221200000000001,0.186
60,1fYypIR0kaFzaSRbzvtjl9,0.0364,0.664,0.739,4.99e-05,0.282,0.8795166666666667,1.0,0.0415,0.550505,0.759
