,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
43,4yt9MUm0zxEgx6m0Nml7M9,0.0282,0.819,0.396,0.0,0.108,0.8041333333333334,0.0,0.08,0.6501300000000001,0.318
44,3zBPVGFXHKDWgbo7jhrZbY,0.00193,0.856,0.573,0.0,0.269,0.8619166666666667,0.0,0.321,0.65011,0.148
45,327BrH20DE945kxC164frW,0.107,0.9,0.795,0.00631,0.131,0.9157333333333333,1.0,0.073,0.50989,0.745
46,22QE1KHFMkl96UTjeDQ4GV,0.0282,0.611,0.837,0.755,0.104,0.8691833333333333,1.0,0.0419,0.6100099999999999,0.457
47,69c48S8phNtQZuM8ksaObz,0.0799,0.629,0.755,0.0,0.141,0.9216166666666666,0.0,0.206,0.55008,0.78
48,6QGQghV8WhVOTNo9KbfNhd,0.261,0.603,0.809,0.0,0.543,0.9401166666666667,1.0,0.125,0.62543,0.665
49,0A4gEliYdWpZQeRt1en0XN,0.952,0.488,0.175,1.01e-06,0.105,0.8416666666666667,1.0,0.0491,0.586455,0.201
50,1hCrL9BjC03mTYR5905Q9k,0.0576,0.71,0.772,0.000813,0.0996,0.9106,1.0,0.0369,0.61003,0.539
51,0u6msjxXxXiuxLy23wYMDO,0.19,0.781,0.722,0.0,0.294,0.9339166666666667,1.0,0.0849,0.46003,0.648
52,5qELFdy1PLLinCg5462HES,0.168,0.434,0.713,0.0,0.101,0.8926666666666667,1.0,0.0361,0.858985,0.376
53,5AMe0pqbUp4HR6Vi1ngYLW,0.0678,0.827,0.688,0.578,0.1,0.8833666666666666,0.0,0.0349,0.70486,0.613
54,0C8yEqa9DemIs3nm5YuzHw,0.00601,0.619,0.707,0.0,0.0946,0.8661166666666666,1.0,0.099,0.426425,0.365
55,15NvWexLBzx8l0anZ6V2Yb,0.194,0.754,0.593,1.08e-06,0.21,0.88805,1.0,0.356,0.459745,0.361
56,468NRmZeJqCleHKt23TP1k,0.0804,0.746,0.705,0.0,0.118,0.8581333333333333,1.0,0.195,0.889835,0.321
57,587xXusqiMW9gSXkNK8Zxf,0.0113,0.677,0.732,0.227,0.0978,0.9162,0.0,0.031,0.63009,0.242
58,5mDvRgYQY8dJp8Oy1veESd,0.776,0.57,0.354,5.47e-05,0.11,0.8229166666666666,1.0,0.0276,0.5796800000000001,0.224
59,2MHkpE8EdENJyhsW80MVXf,0.0123,0.539,0.879,0.0363,0.149,0.9421333333333334,1.0,0.0566,0.7998050000000001,0.857
60,55X3Lhv9agCd5BtYUFR7vi,0.398,0.737,0.42,0.057,0.116,0.8451833333333334,1.0,0.0432,0.434255,0.434
61,7oCmZ0X7rg3CXh2YcpW4GQ,0.797,0.509,0.331,0.0379,0.634,0.7831833333333333,0.0,0.0417,0.48027000000000003,0.187
62,7BaROUi0CXU9OA641Tf5en,0.403,0.461,0.437,0.486,0.134,0.8124833333333333,0.0,0.11,0.5239,0.13
63,4A7sSA10D35HQUNrSOl5Zo,0.475,0.846,0.508,0.000126,0.0961,0.8687833333333334,1.0,0.308,0.632235,0.567
64,0K9q7Z82z3BygBWznLCqXL,0.227,0.485,0.743,6.32e-06,0.112,0.9204333333333333,1.0,0.0718,0.6854,0.46
65,37ZPKicPyGq9FzMdlBx5HV,0.769,0.446,0.286,0.0,0.0958,0.8677833333333334,1.0,0.0344,0.6900350000000001,0.271
