,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
43,5G2Zcq1ut2Frfzjhw8M4vI,0.667,0.386,0.227,9.4e-05,0.0999,0.8282666666666667,1.0,0.0297,0.701235,0.194
44,0f8tSFxXxTtDead0x8Lhhr,0.191,0.437,0.455,0.0,0.692,0.8677833333333334,1.0,0.0462,0.6807599999999999,0.352
45,5qzTeetyjgqMLV3CWOFqiD,0.0169,0.554,0.824,0.0,0.0542,0.91525,1.0,0.0397,0.599645,0.4
46,0EVQYyD5xzmiEjXKRjJ8tx,0.34,0.52,0.605,0.0,0.0915,0.9024666666666666,1.0,0.0356,0.7190449999999999,0.448
47,4rTD34yd4a3ECP7vpkyFf0,0.00661,0.466,0.901,0.0,0.091,0.9675833333333334,0.0,0.0502,0.44429,0.77
48,0IyTcIqHEJ88InweSal5zK,0.0734,0.756,0.837,0.0,0.0659,0.9246333333333333,0.0,0.0407,0.745205,0.967
49,5LLzYBflJbKhaF9GDAkimI,0.159,0.48,0.509,0.0,0.335,0.8996666666666666,1.0,0.0298,0.679945,0.251
50,7iiN8DciKOI7Cz7l62H0uY,0.79,0.554,0.22,1.75e-06,0.112,0.8369,1.0,0.0287,0.44008,0.173
51,6WJ8948zRpfEmUMgxGrAoK,0.232,0.52,0.505,0.0,0.119,0.8571333333333333,1.0,0.0351,0.699675,0.177
52,34XwFfq1XGOF0HHyVQl1nx,0.0442,0.391,0.412,0.0,0.0814,0.8938833333333334,1.0,0.035,0.862205,0.288
53,6ymBqDImXK5whaMxqynqX8,0.144,0.51,0.565,0.0,0.0869,0.8918666666666667,1.0,0.0761,0.8609600000000001,0.691
54,6cpPgAiyIs9QZNvikUuyGT,0.61,0.293,0.213,0.0,0.107,0.8430666666666666,1.0,0.0344,0.692545,0.266
55,2j85h5KZCPzIH5toHo42kd,0.203,0.556,0.368,0.0,0.167,0.8662833333333333,1.0,0.0344,0.61145,0.287
56,0FOa9XhfjDffuC270lfFOG,0.0206,0.619,0.623,0.0,0.118,0.8978333333333334,1.0,0.0356,0.425045,0.431
57,0oTqpffMAdIcVD2QInfrIO,0.293,0.552,0.494,0.0,0.356,0.8523833333333334,1.0,0.0818,0.740085,0.196
