,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
44,11AfL8OrGWV8KYNSzuRDsr,0.00318,0.828,0.42,0.0,0.11,0.8438333333333333,1.0,0.279,0.639925,0.363
45,5jMnDNdpFkR1rrAo6ktupW,0.103,0.715,0.478,0.0,0.582,0.8523499999999999,1.0,0.126,0.449565,0.342
46,1uJlJyphY1YXiFWzsTo8qe,0.00294,0.807,0.643,0.0,0.202,0.8562833333333333,1.0,0.187,0.6501649999999999,0.522
47,4LutKtVnLcOiZHO3SWaYZr,0.00826,0.964,0.346,0.0,0.107,0.8182166666666667,0.0,0.443,0.599905,0.233
48,4EdBC32i66Ctblo1tMQfbJ,0.259,0.806,0.682,2.08e-05,0.344,0.8633500000000001,0.0,0.269,0.505315,0.619
49,5QvW5lK6mkfTegpAK9JOO7,0.0185,0.642,0.787,0.0,0.288,0.8935166666666666,0.0,0.17,0.733665,0.406
50,5uFJduSeHmCttOQzpaCgnu,0.0057,0.701,0.704,7.77e-05,0.197,0.8991166666666667,1.0,0.104,0.72433,0.39
51,2S0YH4sawK9y1k7p1v8iZn,0.0288,0.497,0.755,5.06e-06,0.678,0.8975833333333334,1.0,0.106,0.61972,0.135
52,5Ao3zphwFOT0tNJLTJfPX6,0.0244,0.835,0.454,6.09e-05,0.34,0.8136833333333333,1.0,0.292,0.500005,0.327
53,4T7SSgpvgt0BfQz73sjAvM,0.112,0.9,0.754,0.0,0.282,0.9087833333333333,0.0,0.36,0.70021,0.737
54,3q9UfLr6foEzn0ki0vKgHj,0.0328,0.74,0.833,0.0092,0.145,0.8731833333333333,1.0,0.182,0.75008,0.219
55,5UoKOaI2Dg2a9Qgw5TsStq,0.0734,0.847,0.695,0.0,0.0861,0.93055,1.0,0.322,0.6903,0.644
56,4DOTEPZlY1rrEM9YwzJmuu,0.122,0.721,0.65,0.0,0.147,0.9117833333333334,1.0,0.347,0.8900149999999999,0.286
57,0rFNu0G170Z6wgakWF9Sdv,0.286,0.685,0.61,4.2e-05,0.132,0.85875,1.0,0.0749,0.6246849999999999,0.461
58,1JIgFmCP5OCTEGV866WP3b,0.108,0.639,0.518,0.0,0.307,0.7684666666666666,0.0,0.312,0.72529,0.497
59,1FXvRJJIgwFaxGBGmDpCVh,0.193,0.92,0.388,0.0,0.12,0.829,0.0,0.463,0.6498149999999999,0.737
60,6fDlAcex9PxMcvw4eiZjLq,0.218,0.671,0.803,0.0,0.222,0.9152833333333333,0.0,0.335,0.739855,0.652
61,3argucLqn1gBoVSBe6M7Cz,0.24,0.814,0.621,0.0,0.113,0.9044333333333333,1.0,0.31,0.73548,0.825
62,7uVNWO2CAqAnGWDm9ipczc,0.129,0.851,0.562,0.696,0.139,0.8670833333333333,1.0,0.125,0.79979,0.437
63,5tLdDm1cVYAH2kk7TyjmdW,0.00227,0.718,0.607,1.32e-06,0.299,0.8782166666666666,0.0,0.185,0.72465,0.499
64,6MInFLWke89xMBOeMXEqLH,0.169,0.644,0.725,0.0,0.0779,0.8799333333333333,1.0,0.535,0.40981,0.263
65,3hFItPrdA76Aayvntz0wrI,0.00103,0.863,0.53,0.0,0.219,0.8249666666666666,0.0,0.225,0.474925,0.515
66,1qPRRErp0RlPJ74tWj2QJr,0.12,0.65,0.505,0.000584,0.354,0.8573833333333334,1.0,0.0393,0.70005,0.149
67,7lC2H90qclM4JgyQz6H1ys,0.0989,0.727,0.548,0.0,0.328,0.8396833333333333,0.0,0.37,0.6999299999999999,0.221
68,1GumJnMqknYzRT9pyGOU7Z,0.00627,0.731,0.81,0.0,0.326,0.8801166666666667,1.0,0.292,0.7584000000000001,0.34
69,27ZZdyTSQWI7Cug2d2PkqV,0.115,0.9,0.509,1.67e-06,0.0937,0.8892166666666667,1.0,0.257,0.500035,0.765
70,7nW1oORHIjElSCjC6cWEkA,0.365,0.713,0.683,0.0,0.0996,0.9212,1.0,0.156,0.7492749999999999,0.695
71,63udrqw7YGYVqTNdBqgyKy,0.0419,0.866,0.649,0.0,0.098,0.8815,1.0,0.258,0.77521,0.195
72,2RkyV0KXNLstEKn2qb1KZ6,0.0655,0.638,0.736,0.0,0.0883,0.9145,1.0,0.537,0.79926,0.785
73,2pY5ZVUFscLWhOonrR4knh,0.0317,0.677,0.539,0.0,0.099,0.8642833333333333,1.0,0.194,0.801555,0.718
