,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
43,113bLFbp3F9MVN0w2KJ1ma,0.469,0.674,0.909,0.0131,0.105,0.94385,0.0,0.0464,0.51971,0.969
44,4NL8D4RQsC6ux6eI3m3Lg5,0.145,0.629,0.543,0.0,0.116,0.8469166666666667,1.0,0.045,0.377595,0.858
45,3VgrSJEKBRT3xmwzpaxxEF,0.513,0.514,0.624,0.00517,0.307,0.8452166666666666,0.0,0.0842,0.83363,0.755
46,0CcL4kSHKIEwF3IW0BGgb6,0.248,0.727,0.387,0.0102,0.0625,0.79445,1.0,0.0412,0.8019750000000001,0.966
47,1k1Bqnv2R0uJXQN4u6LKYt,0.457,0.527,0.415,1.72e-05,0.117,0.80915,0.0,0.122,0.390845,0.515
48,26fSgIa539TCK3KV76chHU,0.565,0.699,0.756,2.89e-06,0.106,0.9397166666666666,1.0,0.0292,0.3876,0.74
49,5hTyIlRYTc0sNHk5wDk6Xl,0.159,0.339,0.809,4.08e-05,0.349,0.8516333333333334,0.0,0.0649,0.632695,0.922
50,00pGV4EInVd77cnOIwPTCv,0.292,0.738,0.541,1.15e-05,0.0861,0.8415333333333334,1.0,0.09,0.63971,0.925
51,2NVpYQqdraEcQwqT7GhUkh,0.189,0.8,0.878,0.000104,0.14,0.8815166666666667,1.0,0.0434,0.5214099999999999,0.816
52,7ohR0qPH6f2Vuj2pUNanJG,0.234,0.855,0.847,0.00062,0.345,0.8496833333333333,1.0,0.042,0.61322,0.89
53,6cpNEgirhi0QmLDA2cVSHO,0.0952,0.411,0.788,0.0,0.175,0.83005,0.0,0.109,0.992175,0.612
54,5c33j1xFVOL4G24zxYhssB,0.346,0.632,0.59,0.0,0.24,0.8299,1.0,0.0305,0.651435,0.953
55,6eJlEcRmeyQfTlDQBDyqkW,0.291,0.672,0.818,4.95e-06,0.225,0.9029166666666667,1.0,0.06,0.574745,0.727
56,4NTSDu34al733aIuUWVJHo,0.169,0.629,0.615,7.23e-05,0.132,0.8171333333333334,0.0,0.0433,0.594025,0.673
57,0bRXwKfigvpKZUurwqAlEh,0.292,0.692,0.651,0.00241,0.105,0.8622166666666666,1.0,0.0324,0.489615,0.706
58,5XeSAezNDk9tuw3viiCbZ3,0.217,0.864,0.813,0.0,0.874,0.88485,1.0,0.361,0.59003,0.72
59,3JdToGxgvH9SnO1a605Ztr,0.599,0.393,0.362,0.0,0.333,0.75665,0.0,0.0305,0.5387149999999999,0.515
60,62r1CS9zL1FL5Ilb7hLX7n,0.218,0.786,0.418,0.000158,0.134,0.81475,1.0,0.0432,0.595505,0.94
61,3QnHWkNMY2mpy494Bis0ly,0.772,0.642,0.523,3.26e-06,0.527,0.8570166666666666,1.0,0.11,0.508175,0.654
62,3qt3ybU6MScMxMKL2TYBvt,0.425,0.596,0.791,0.000295,0.0886,0.852,1.0,0.0446,0.646185,0.98
63,3zBhihYUHBmGd2bcQIobrF,0.684,0.769,0.367,1.62e-05,0.081,0.8129,1.0,0.0312,0.5181049999999999,0.535
64,0ZZbKNLGRNHs93FhNebPFH,0.104,0.654,0.627,3.18e-05,0.143,0.8977166666666667,1.0,0.0298,0.545285,0.817
65,74iQ3gahRTOGc19bYadBE3,0.296,0.9,0.709,0.00047,0.0863,0.7886166666666666,1.0,0.0636,0.52911,0.897
66,2Zk0eoq7d6Vw0fRVRXPWnc,0.155,0.751,0.683,7.83e-06,0.0611,0.9038166666666667,1.0,0.0338,0.604915,0.631
67,5Z0MrFDEIDB075We9w9276,0.0634,0.573,0.786,0.212,0.117,0.9274333333333333,1.0,0.0352,0.551445,0.612
68,39FFlqltctkj6vkIcVgkec,0.946,0.578,0.178,8.65e-06,0.121,0.8698,1.0,0.033,0.557775,0.256
69,2Dnsu9fl9UurKA3uHvgEjy,0.569,0.547,0.806,0.000146,0.427,0.8508833333333333,1.0,0.0418,0.7089,0.971
70,1MQWtVcs0PKsY4PA6ZvLiy,0.0168,0.703,0.529,0.00057,0.911,0.8148,1.0,0.1,0.640295,0.772
